iteration,method,total_loss,query_loss,L_T,L_GY,L_G,L_S,L_SC,L_R,L_C,L_O,L_delta,L_specific_fit,L_within_domain_difference,L_path,L_regret,general_domain_accuracy_batch,specific_domain_accuracy_batch,mean_absolute_specific_residual,outer_gradient_norm,grl_strength,auxiliary_scale,source_validation_mae_cycles,source_validation_general_domain_accuracy,source_validation_specific_domain_accuracy,support_loss,inner_update_specific_encoder,inner_update_general_head
312,hybrid,0.23396426439285278,0.029526999220252037,0.029526999220252037,0.05248354747891426,1.4345372915267944,1.3385255336761475,2.284416675567627,0.08203278481960297,0.0537215881049633,0.11771994829177856,0.010832901112735271,0.029527001082897186,0.022920342162251472,0.028183091431856155,0.004613344557583332,0.5,0.5,37.463348388671875,2.7918248176574707,0.6996765874203055,1.0,,,,0.07273319363594055,0.009777368977665901,0.009464466944336891
313,hybrid,0.2145395129919052,0.028857793658971786,0.028857793658971786,0.028298817574977875,1.4444938898086548,1.314597249031067,2.0602025985717773,0.09050388634204865,0.033335763961076736,0.15507358312606812,0.006993114948272705,0.02885781042277813,0.024740086868405342,0.03429105132818222,0.00045429752208292484,0.5,0.4375,31.455402374267578,3.1823015213012695,0.7010917574240696,1.0,,,,0.057552918791770935,0.010036895051598549,0.01044183224439621
314,hybrid,0.18214713037014008,0.020452573895454407,0.020452573895454407,0.020007723942399025,1.272194743156433,1.1039390563964844,1.9561097621917725,0.0750640332698822,0.04717697575688362,0.14159870147705078,0.0026035350747406483,0.020452583208680153,0.025521693751215935,0.020719870924949646,0.0030658335890620947,0.625,0.6875,20.248796463012695,1.061753273010254,0.7025014261332674,1.0,,,,0.03826197609305382,0.008584201335906982,0.008992371149361134
315,hybrid,0.37142229080200195,0.09209529310464859,0.09209529310464859,0.07065195590257645,1.4994874000549316,1.4315863847732544,2.1167473793029785,0.08303377032279968,0.09397663921117783,0.17496123909950256,0.013463707640767097,0.09209530055522919,0.03872405365109444,0.0781266838312149,0.02016361802816391,0.5,0.5625,36.495018005371094,2.8925416469573975,0.7039056039366212,1.0,,,,0.01736256293952465,0.01449846476316452,0.007903060875833035
316,hybrid,0.3774617612361908,0.08396908640861511,0.08396908640861511,0.0873483344912529,1.5842739343643188,1.3588460683822632,2.4640889167785645,0.06790745258331299,0.2845991253852844,0.18053805828094482,0.004106891807168722,0.08396909385919571,0.08980050683021545,0.08006187528371811,0.006127611733973026,0.375,0.5625,25.03128433227539,2.277789354324341,0.7053043013108908,1.0,,,,0.019632693380117416,0.012674852274358273,0.008324917405843735
317,hybrid,0.21745194494724274,0.024880623444914818,0.024880623444914818,0.028189340606331825,1.4225997924804688,1.2956737279891968,2.0928637981414795,0.06874071806669235,0.05355481803417206,0.26545238494873047,0.005537875462323427,0.024880634620785713,0.025804918259382248,0.03142785653471947,0.009560840204358101,0.375,0.625,24.229862213134766,1.5636801719665527,0.7066975288197046,1.0,,,,0.05203980207443237,0.010813357308506966,0.008649186231195927
318,hybrid,0.18699391186237335,0.016381314024329185,0.016381314024329185,0.02751893922686577,1.5092140436172485,1.0854790210723877,1.914644479751587,0.09454312920570374,0.0407782644033432,0.13696064054965973,0.00444982061162591,0.01638132520020008,0.012051895260810852,0.02181977778673172,0.0026847305707633495,0.5,0.75,24.664417266845703,2.302525043487549,0.7080852971123908,1.0,,,,0.02280581369996071,0.010478947311639786,0.007469500415027142
319,hybrid,0.21044103801250458,0.02210872247815132,0.02210872247815132,0.027148541063070297,1.4885334968566895,1.255924105644226,2.2069737911224365,0.06840549409389496,0.07987448573112488,0.13358449935913086,0.00634255213662982,0.022108707576990128,0.029108531773090363,0.022312898188829422,0.005085836164653301,0.4375,0.375,27.8853816986084,1.6656309366226196,0.7094676169228202,1.0,,,,0.04488265514373779,0.011619491502642632,0.010191317647695541
320,hybrid,0.3140244483947754,0.05003831535577774,0.05003831535577774,0.05673430487513542,1.7861090898513794,1.487354040145874,2.88911509513855,0.0552031546831131,0.09038706123828888,0.2755880355834961,0.0035529492888599634,0.05003831908106804,0.031858935952186584,0.05146564170718193,0.009449657052755356,0.1875,0.5625,19.127655029296875,1.0664795637130737,0.7108444990682456,1.0,,,,0.008964510634541512,0.01056763157248497,0.005343548953533173
321,hybrid,0.22045622766017914,0.02638990432024002,0.02638990432024002,0.03141383081674576,1.4613075256347656,1.2437440156936646,2.321092128753662,0.0906149297952652,0.0666506439447403,0.15469972789287567,0.015112625434994698,0.02638988569378853,0.028999146074056625,0.0231197327375412,0.005437823012471199,0.625,0.5625,40.04302215576172,1.495572805404663,0.7122159544481523,1.0,,,,0.05347990617156029,0.011491869576275349,0.009410843253135681
322,hybrid,0.30069300532341003,0.053044553846120834,0.053044553846120834,0.07505376636981964,1.4406448602676392,1.2263362407684326,2.3903274536132812,0.07632812112569809,0.07709725201129913,0.1375051885843277,0.010159332305192947,0.05304454267024994,0.05921442434191704,0.06778500229120255,0.0053407237865030766,0.4375,0.5,28.8748722076416,2.030916213989258,0.7135819940431101,1.0,,,,0.027750033885240555,0.01785147190093994,0.009654834866523743
323,hybrid,0.2379947155714035,0.03446557745337486,0.03446557745337486,0.03965352103114128,1.3562746047973633,1.3444308042526245,2.3720922470092773,0.07999151945114136,0.09726538509130478,0.19069334864616394,0.00514769833534956,0.034465592354536057,0.03932233154773712,0.03577542304992676,0.002757200039923191,0.625,0.375,23.53656768798828,2.622798204421997,0.7149426289136291,1.0,,,,0.03600773960351944,0.011684644967317581,0.008231056854128838
324,hybrid,0.2709117531776428,0.04581575095653534,0.04581575095653534,0.05556851625442505,1.5015268325805664,1.3297992944717407,2.1459484100341797,0.06402387470006943,0.04148384928703308,0.12102703750133514,0.005351684056222439,0.04581575095653534,0.04047337919473648,0.0586022287607193,0.0033053208608180285,0.5,0.4375,26.075613021850586,3.0560290813446045,0.7162978701990246,1.0,,,,0.041797935962677,0.013070564717054367,0.00848332978785038
325,hybrid,0.35246458649635315,0.07703059166669846,0.07703059166669846,0.08695539087057114,1.5412073135375977,1.218153476715088,2.3348326683044434,0.07621857523918152,0.07556264847517014,0.1259516179561615,0.004766678437590599,0.07703056931495667,0.08477756381034851,0.07555665820837021,0.003218475729227066,0.4375,0.625,23.141883850097656,2.3991057872772217,0.7176477291162802,1.0,220.73953247070312,0.25,0.0,0.015528179705142975,0.011133512482047081,0.007393455132842064
326,hybrid,0.20052434504032135,0.01889856345951557,0.01889856345951557,0.02383851632475853,1.6004325151443481,1.23334538936615,2.090958595275879,0.06421996653079987,0.055472128093242645,0.13111995160579681,0.006801100913435221,0.01889854483306408,0.018463648855686188,0.022761303931474686,0.0015329744201153517,0.4375,0.4375,29.08768653869629,1.6350750923156738,0.7189922169589238,1.0,,,,0.03945033252239227,0.010461162775754929,0.007731962949037552
327,hybrid,0.24268189072608948,0.038339436054229736,0.038339436054229736,0.0391269326210022,1.4516452550888062,1.1925877332687378,2.20744252204895,0.07102304697036743,0.04096047207713127,0.210659921169281,0.0037972370628267527,0.03833942487835884,0.03077799640595913,0.041853129863739014,0.004201759584248066,0.4375,0.5,23.496387481689453,1.4413648843765259,0.7203313450959008,1.0,,,,0.013541633263230324,0.012602532282471657,0.006347658112645149
328,hybrid,0.17100456357002258,0.011727377772331238,0.011727377772331238,0.017058363184332848,1.4119322299957275,1.0950528383255005,2.11671781539917,0.07565657794475555,0.02315460704267025,0.10416752099990845,0.004884422291070223,0.011727370321750641,0.008486393839120865,0.01641317456960678,0.002291190903633833,0.625,0.6875,27.462299346923828,1.0993717908859253,0.7216651249704578,1.0,,,,0.020427167415618896,0.014380650594830513,0.008886918425559998
329,hybrid,0.23061503469944,0.03164200112223625,0.03164200112223625,0.03213558346033096,1.6074985265731812,1.1242396831512451,2.2256197929382324,0.08470307290554047,0.09714668989181519,0.10386887192726135,0.005020655691623688,0.03164197877049446,0.019258756190538406,0.03741881996393204,0.003594290465116501,0.5,0.5,28.548524856567383,4.143982887268066,0.7229935680990287,1.0,,,,0.06558810919523239,0.013305028900504112,0.01113402284681797
330,hybrid,0.3446906805038452,0.07069412618875504,0.07069412618875504,0.06510097533464432,1.5493674278259277,1.3766460418701172,2.6503090858459473,0.07083609700202942,0.08374674618244171,0.13232064247131348,0.003479534527286887,0.07069411128759384,0.07166709750890732,0.07158760726451874,0.010181397199630737,0.5625,0.375,22.53019905090332,3.506563663482666,0.7243166860701287,1.0,,,,0.00894174724817276,0.008573643863201141,0.0046912506222724915
331,hybrid,0.23048152029514313,0.024576036259531975,0.024576036259531975,0.026465117931365967,1.7677379846572876,1.300961971282959,2.256680965423584,0.09554357826709747,0.02467467449605465,0.1068515032529831,0.0025181726086884737,0.024576030671596527,0.0243795495480299,0.029572512954473495,0.005687275901436806,0.4375,0.5625,19.40410041809082,2.4420037269592285,0.7256344905432477,1.0,,,,0.045694176107645035,0.010046842508018017,0.009310076013207436
332,hybrid,0.22471493482589722,0.02260279655456543,0.02260279655456543,0.03393605351448059,1.8063539266586304,1.292246699333191,2.0829572677612305,0.08099252730607986,0.0704084187746048,0.09977146238088608,0.013185727410018444,0.02260281704366207,0.004531801678240299,0.020864125341176987,0.00791590940207243,0.375,0.5,30.90927505493164,1.3285976648330688,0.7269469932477561,1.0,,,,0.057350046932697296,0.013624174520373344,0.009570622816681862
333,hybrid,0.2717345058917999,0.04306360334157944,0.04306360334157944,0.06985856592655182,1.4878467321395874,1.0602704286575317,2.0409767627716064,0.08034954965114594,0.054771095514297485,0.11297839879989624,0.016680723056197166,0.04306357353925705,0.05300676077604294,0.05690796673297882,0.006506810896098614,0.5,0.75,35.32637405395508,3.566298007965088,0.7282542059818116,1.0,,,,0.040905047208070755,0.009788161143660545,0.007099533919245005
334,hybrid,0.3348868787288666,0.07372017204761505,0.07372017204761505,0.08655505627393723,1.3402327299118042,1.4235771894454956,2.2607131004333496,0.07297366112470627,0.10772006213665009,0.1594512164592743,0.013874849304556847,0.07372014224529266,0.06699869781732559,0.06460478156805038,0.004931415431201458,0.5625,0.75,35.17277526855469,3.492239475250244,0.7295561406112714,1.0,,,,0.029489491134881973,0.01032499223947525,0.007294834591448307
335,hybrid,0.20614182949066162,0.023344989866018295,0.023344989866018295,0.027985477820038795,1.558889627456665,1.17774498462677,2.0948610305786133,0.06827731430530548,0.05233808234333992,0.17909793555736542,0.012463245540857315,0.023344993591308594,0.007145941723138094,0.019019128754734993,0.004798406269401312,0.5,0.5625,32.37211608886719,1.1392713785171509,0.7308528090686122,1.0,,,,0.01739240437746048,0.007375942077487707,0.005870044697076082
336,hybrid,0.27706319093704224,0.04041346162557602,0.04041346162557602,0.041705887764692307,1.7486435174942017,1.3987584114074707,2.4691739082336426,0.08221583068370819,0.0704994946718216,0.16527435183525085,0.0031764977611601353,0.040413472801446915,0.03667175769805908,0.039656318724155426,0.00930056069046259,0.375,0.375,23.505992889404297,2.519073724746704,0.7321442233518527,1.0,,,,0.033709943294525146,0.00883492361754179,0.007986867800354958
337,hybrid,0.2890949249267578,0.05544333532452583,0.05544333532452583,0.06265588104724884,1.5318189859390259,1.3092015981674194,2.1784918308258057,0.08513259142637253,0.021995175629854202,0.06657344102859497,0.003601748263463378,0.05544332414865494,0.038892488926649094,0.05676698312163353,0.0031405584886670113,0.4375,0.5625,20.382579803466797,3.4933435916900635,0.733430395523484,1.0,,,,0.029080582782626152,0.01176050491631031,0.008550507947802544
338,hybrid,0.23108676075935364,0.03127948194742203,0.03127948194742203,0.02880801633000374,1.7041038274765015,1.1740444898605347,2.073434352874756,0.07241393625736237,0.030831769108772278,0.12218103557825089,0.0036177507136017084,0.031279489398002625,0.017689267173409462,0.03873471915721893,0.0037643760442733765,0.375,0.4375,22.424243927001953,3.465454578399658,0.7347113377094039,1.0,,,,0.05615739896893501,0.014661431312561035,0.01084602065384388
339,hybrid,0.4304334223270416,0.11077059805393219,0.11077059805393219,0.12441237270832062,1.6718467473983765,1.3164558410644531,2.1930203437805176,0.06645400822162628,0.10330003499984741,0.1991523653268814,0.0036497279070317745,0.11077062785625458,0.03619491681456566,0.11831194162368774,0.006822076626121998,0.3125,0.375,21.297935485839844,6.930692672729492,0.7359870620978584,1.0,,,,0.04841208830475807,0.011852119117975235,0.009378273971378803
340,hybrid,0.24978934228420258,0.03711729496717453,0.03711729496717453,0.04160962626338005,1.44097101688385,1.4947363138198853,2.606821060180664,0.0690508633852005,0.04386947676539421,0.13852886855602264,0.0014003380201756954,0.03711732476949692,0.024911794811487198,0.03866678103804588,0.0013841977342963219,0.5625,0.3125,12.84992504119873,1.6527103185653687,0.7372575809383866,1.0,,,,0.02538980543613434,0.011422382667660713,0.007143463008105755
341,hybrid,0.22269558906555176,0.028310999274253845,0.028310999274253845,0.040777407586574554,1.6949687004089355,1.1659462451934814,1.8741744756698608,0.06908494234085083,0.05189630016684532,0.10595857352018356,0.004404837265610695,0.028311004862189293,0.009046352468430996,0.03169272840023041,0.0024398176465183496,0.4375,0.625,24.502239227294922,3.0653457641601562,0.7385229065407726,1.0,,,,0.0069190459325909615,0.005617547780275345,0.004884593188762665
342,hybrid,0.2126561403274536,0.02316705882549286,0.02316705882549286,0.028977740556001663,1.7117531299591064,1.1535978317260742,1.8919026851654053,0.06670545041561127,0.10579439252614975,0.1274627447128296,0.0031079044565558434,0.023167043924331665,0.018667835742235184,0.022506557404994965,0.004487971775233746,0.375,0.625,20.954347610473633,1.5511767864227295,0.7397830512740042,1.0,,,,0.006902677472680807,0.006942899897694588,0.005075992085039616
343,hybrid,0.21805739402770996,0.030122077092528343,0.030122077092528343,0.02767886035144329,1.6456652879714966,1.0825977325439453,1.7483925819396973,0.0841948613524437,0.08195289969444275,0.17306119203567505,0.012431606650352478,0.030122065916657448,0.020488716661930084,0.027712972834706306,0.005518773570656776,0.5,0.6875,44.70661926269531,1.7235724925994873,0.7410380275652355,1.0,,,,0.02552494779229164,0.011144815012812614,0.007935745641589165
344,hybrid,0.25526151061058044,0.041073814034461975,0.041073814034461975,0.04778722673654556,1.6033192873001099,1.057558536529541,1.8455506563186646,0.07015523314476013,0.09266933798789978,0.10665398836135864,0.008436286821961403,0.04107382148504257,0.04625696688890457,0.04112476110458374,0.007802078500390053,0.4375,0.6875,33.74384307861328,2.3687071800231934,0.7422878478987551,1.0,,,,0.010759508237242699,0.008018807508051395,0.005903429351747036
345,hybrid,0.23269294202327728,0.032639309763908386,0.032639309763908386,0.03263317421078682,1.5344111919403076,1.216982126235962,2.0159294605255127,0.08376580476760864,0.0763930231332779,0.0896376222372055,0.006404315121471882,0.03263930603861809,0.044117920100688934,0.02823478728532791,0.00625261664390564,0.375,0.75,30.167274475097656,1.7242567539215088,0.7435325248149613,1.0,,,,0.06414392590522766,0.013841906562447548,0.01122959889471531
346,hybrid,0.26137325167655945,0.040194071829319,0.040194071829319,0.06686314940452576,1.5965888500213623,1.0622963905334473,1.8659693002700806,0.08440475165843964,0.08063526451587677,0.05741184204816818,0.009447503834962845,0.0401940792798996,0.029575049877166748,0.03595712408423424,0.011472516693174839,0.375,0.75,30.689908981323242,2.4603309631347656,0.7447720709093442,1.0,,,,0.07440993189811707,0.012495926581323147,0.012160846963524818
347,hybrid,0.20253250002861023,0.018356554210186005,0.018356554210186005,0.013757161796092987,1.6691005229949951,1.2170727252960205,2.107754707336426,0.06952930986881256,0.02951076067984104,0.11870572715997696,0.00210355082526803,0.018356557935476303,0.032548509538173676,0.021030478179454803,0.0030903038568794727,0.4375,0.625,18.26639175415039,1.5764825344085693,0.7460064988314699,1.0,,,,0.020704736933112144,0.007987314835190773,0.00660330755636096
