iteration,method,total_loss,query_loss,L_T,L_GY,L_G,L_S,L_R,L_C,L_O,L_delta,general_domain_accuracy_batch,specific_domain_accuracy_batch,mean_absolute_specific_residual,outer_gradient_norm,grl_strength,source_validation_mae_cycles,source_validation_general_domain_accuracy,source_validation_specific_domain_accuracy,support_loss,inner_update_specific_encoder,inner_update_general_head
514,hybrid,0.224614679813385,0.02914629876613617,0.02914629876613617,0.12763507664203644,2.0813584327697754,0.5183190703392029,0.07932963967323303,0.0790085420012474,2.8607719286810607e-05,0.0833001434803009,0.125,0.75,116.21142578125,0.7859712243080139,0.937055240103484,,,,0.035922203212976456,0.003885264741256833,0.0052764867432415485
515,hybrid,0.253868967294693,0.07187440991401672,0.07187440991401672,0.1282695233821869,1.8327852487564087,0.46210628747940063,0.10182357579469681,0.20312447845935822,4.8400288505945355e-05,0.06527508795261383,0.5,0.75,93.226806640625,1.366408348083496,0.9374603980084226,,,,0.21103137731552124,0.04042213410139084,0.017518557608127594
516,hybrid,0.26341044902801514,0.06067459285259247,0.06067459285259247,0.1115601658821106,2.124161720275879,0.7867872714996338,0.11808161437511444,0.018816839903593063,3.377718894626014e-05,0.0390094593167305,0.125,0.875,79.42344665527344,1.753210425376892,0.9378630316806651,,,,0.09547221660614014,0.009657200425863266,0.01318274438381195
517,hybrid,0.2158358246088028,0.0351116806268692,0.0351116806268692,0.08916713297367096,2.0915441513061523,0.5934509038925171,0.10706451535224915,0.07425649464130402,4.0422593883704394e-05,0.07720417529344559,0.125,0.875,109.37490844726562,0.9405959248542786,0.9382631557727676,,,,0.1945488601922989,0.039525166153907776,0.014121796935796738
518,hybrid,0.2564201354980469,0.03938326612114906,0.03938326612114906,0.13693800568580627,1.9642795324325562,0.9495720863342285,0.09583961963653564,0.17938333749771118,3.192641815985553e-05,0.12273624539375305,0.125,0.625,138.79779052734375,0.8363831639289856,0.9386607848660395,,,,0.024311203509569168,0.003156117396429181,0.008019465953111649
519,hybrid,0.2855357825756073,0.06505601853132248,0.06505601853132248,0.14458736777305603,2.1260085105895996,0.8030537962913513,0.11438795179128647,0.05500156432390213,5.4225332860369235e-05,0.038567915558815,0.125,0.75,81.73167419433594,1.4670031070709229,0.9390559334707118,,,,0.030396033078432083,0.004451553802937269,0.009617066010832787
520,hybrid,0.25231310725212097,0.02615562453866005,0.02615562453866005,0.10205750912427902,2.3827621936798096,1.0851091146469116,0.12694582343101501,0.04274619370698929,3.56029013346415e-05,0.037878744304180145,0.125,0.375,83.65995788574219,1.3577923774719238,0.9394486160260991,,,,0.027739262208342552,0.0039512766525149345,0.005475315731018782
521,hybrid,0.22742818295955658,0.041086167097091675,0.041086167097091675,0.08456383645534515,2.2743778228759766,0.5769937038421631,0.07174316048622131,0.07300736755132675,2.563568705227226e-05,0.043763935565948486,0.125,0.875,82.39007568359375,1.0600998401641846,0.9398388469007724,,,,0.015016138553619385,0.002663995139300823,0.004339463077485561
522,hybrid,0.21869604289531708,0.021472550928592682,0.021472550928592682,0.09284959733486176,2.035413980484009,0.9382699728012085,0.13624972105026245,0.0675668939948082,4.7216621169354767e-05,0.07583993673324585,0.0,0.75,110.11585998535156,0.9127304553985596,0.9402266403927273,,,,0.023371217772364616,0.0029183807782828808,0.004068522714078426
523,hybrid,0.27627578377723694,0.08476103842258453,0.08476103842258453,0.1369675099849701,1.7621225118637085,0.6671693325042725,0.10900882631540298,0.04061930254101753,4.666304448619485e-05,0.06964316964149475,0.5,0.875,102.84661865234375,1.931363821029663,0.9406120107295601,,,,0.0562734380364418,0.007860084064304829,0.01471136137843132
524,hybrid,0.21182772517204285,0.06235875189304352,0.06235875189304352,0.07225923985242844,1.8576867580413818,0.37537696957588196,0.09637804329395294,0.06630256026983261,6.497991125797853e-05,0.05869036912918091,0.375,0.875,112.26545715332031,1.0452231168746948,0.9409949720686392,,,,0.06338392198085785,0.006322180852293968,0.009890129789710045
525,hybrid,0.14699389040470123,0.015694376081228256,0.015694376081228256,0.02494337595999241,2.016252279281616,0.33692628145217896,0.0993112102150917,0.016384845599532127,3.0127668651402928e-05,0.011634908616542816,0.125,1.0,50.48893356323242,0.648512065410614,0.9413755384972873,292.904296875,0.1111111111111111,0.2222222222222222,0.04464626684784889,0.0040271589532494545,0.006263816729187965
526,hybrid,0.2624970078468323,0.07012422382831573,0.07012422382831573,0.1531400829553604,1.620887279510498,0.6395518183708191,0.08664954453706741,0.18221759796142578,3.770141483983025e-05,0.09169474244117737,0.5,0.875,130.0443115234375,1.1632342338562012,0.9417537240329565,,,,0.014984962530434132,0.0019701984710991383,0.004290546290576458
527,hybrid,0.23782527446746826,0.02733139880001545,0.02733139880001545,0.06265324354171753,2.3029348850250244,1.2553900480270386,0.07115978747606277,0.0463869608938694,4.6706216380698606e-05,0.07507725059986115,0.125,0.5,124.40277862548828,0.6247117519378662,0.9421295426234135,,,,0.045069918036460876,0.003749123541638255,0.006715539842844009
528,hybrid,0.23004849255084991,0.04241466149687767,0.04241466149687767,0.08359531313180923,2.0704715251922607,0.8187634944915771,0.0920502319931984,0.041242871433496475,4.2533749365247786e-05,0.04106655716896057,0.25,0.75,90.35528564453125,2.8711085319519043,0.9425030081469199,,,,0.08918504416942596,0.005307390354573727,0.010565072298049927
529,hybrid,0.20107075572013855,0.054011888802051544,0.054011888802051544,0.023989597335457802,1.813460111618042,0.8354827761650085,0.08070910722017288,0.17542271316051483,6.241622031666338e-05,0.0549921840429306,0.5,0.75,105.62200927734375,1.7955293655395508,0.9428741344124207,,,,0.033068783581256866,0.0038443191442638636,0.006127248518168926
530,hybrid,0.25099459290504456,0.037661612033843994,0.037661612033843994,0.05480436980724335,2.414146900177002,1.2778422832489014,0.08049210160970688,0.04558953270316124,5.052922642789781e-05,0.07000399380922318,0.0,0.375,117.38015747070312,0.8269043564796448,0.9432429351597285,,,,0.08031986653804779,0.009853221476078033,0.013346375897526741
531,hybrid,0.1868526041507721,0.0267300046980381,0.0267300046980381,0.04396020621061325,2.232306718826294,0.5052137970924377,0.1048576682806015,0.017597556114196777,3.5271768865641207e-05,0.04156380891799927,0.125,0.875,82.4012680053711,0.8775261640548706,0.9436094240597148,,,,0.012250011786818504,0.0027314992621541023,0.003686388721689582
532,hybrid,0.22215233743190765,0.03546414524316788,0.03546414524316788,0.1286540925502777,1.832540512084961,0.5637688040733337,0.07014857232570648,0.17272193729877472,3.414464299567044e-05,0.11662955582141876,0.375,0.75,131.0875701904297,1.2275454998016357,0.9439736147145004,,,,0.04003992676734924,0.006496061570942402,0.008466241881251335
533,hybrid,0.1647893786430359,0.02279644086956978,0.02279644086956978,0.0389418751001358,1.6865061521530151,0.7261093854904175,0.05690940469503403,0.13108903169631958,5.143386806594208e-05,0.010735193267464638,0.375,0.75,43.10675811767578,0.9173589944839478,0.9443355206576474,,,,0.02482789382338524,0.007051507011055946,0.005982869304716587
534,hybrid,0.27541011571884155,0.06922376900911331,0.06922376900911331,0.14292693138122559,1.9159889221191406,0.6841893196105957,0.07375182956457138,0.39074358344078064,3.2682655728422105e-05,0.06868475675582886,0.5,0.75,103.13912200927734,1.651498556137085,0.9446951553543539,,,,0.19253741204738617,0.032630838453769684,0.016483057290315628
535,hybrid,0.17635312676429749,0.014695187099277973,0.014695187099277973,0.05649446323513985,2.054929733276367,0.5846583247184753,0.08435333520174026,0.054679855704307556,3.153299985569902e-05,0.04064405709505081,0.25,0.875,78.64129638671875,0.8592662811279297,0.9450525322016494,,,,0.03187055140733719,0.005265595391392708,0.004986206069588661
536,hybrid,0.19389648735523224,0.017380280420184135,0.017380280420184135,0.09357011318206787,2.0483546257019043,0.5165765285491943,0.08964202553033829,0.04907563328742981,3.575833034119569e-05,0.09706072509288788,0.25,0.75,135.40185546875,0.7689394354820251,0.9454076645285934,,,,0.06012813001871109,0.02056100405752659,0.0072655645199120045
537,hybrid,0.17676226794719696,0.022252386435866356,0.022252386435866356,0.06019453704357147,2.0403635501861572,0.4296286106109619,0.06859246641397476,0.02017812803387642,4.872400313615799e-05,0.024804290384054184,0.375,0.875,59.093746185302734,1.3741281032562256,0.9457605655964738,,,,0.06259599328041077,0.017670786008238792,0.010289538651704788
538,hybrid,0.17629913985729218,0.04441939294338226,0.04441939294338226,0.03339669853448868,1.7253754138946533,0.5512806177139282,0.06748978793621063,0.06566361337900162,4.817648004973307e-05,0.016568541526794434,0.5,0.75,52.499610900878906,1.9113643169403076,0.9461112485990082,,,,0.0736703872680664,0.011674789711833,0.010520098730921745
539,hybrid,0.3333596885204315,0.14252908527851105,0.14252908527851105,0.10799802839756012,1.7714440822601318,0.9434970021247864,0.10134998708963394,0.000849297211971134,5.6951408623717725e-05,0.062000058591365814,0.375,0.5,94.15623474121094,2.3239834308624268,0.9464597266625452,,,,0.0676950216293335,0.01057382207363844,0.007687409408390522
540,hybrid,0.21790596842765808,0.011473553255200386,0.011473553255200386,0.059760771691799164,2.201864719390869,1.3025271892547607,0.09029889851808548,0.03950953483581543,8.404942491324618e-05,0.033518120646476746,0.0,0.5,78.6159896850586,1.0239428281784058,0.9468060128462681,,,,0.03421851247549057,0.00607566861435771,0.005588036496192217
541,hybrid,0.25650444626808167,0.054286107420921326,0.054286107420921326,0.13422968983650208,1.840423583984375,0.83495032787323,0.09030129015445709,0.04025505483150482,4.3172847654204816e-05,0.028821226209402084,0.375,0.75,58.53154754638672,2.035903215408325,0.9471501201424015,,,,0.014049309305846691,0.0018465126631781459,0.0030610430985689163
542,hybrid,0.20436407625675201,0.04181130602955818,0.04181130602955818,0.08788655698299408,1.5149836540222168,0.7898061275482178,0.08657082170248032,0.24891990423202515,6.045146437827498e-05,0.014479517936706543,0.5,0.625,49.29908752441406,1.5718005895614624,0.9474920614764153,,,,0.04163120314478874,0.004128757864236832,0.007067490369081497
543,hybrid,0.2016901820898056,0.04050225019454956,0.04050225019454956,0.04261664301156998,1.9529495239257812,0.8088192939758301,0.09676066040992737,0.08050685375928879,3.528964953147806e-05,0.018132060766220093,0.125,0.75,48.527774810791016,1.2157654762268066,0.947831849707234,,,,0.02735677920281887,0.003537284443154931,0.007152753882110119
544,hybrid,0.21072794497013092,0.03729947283864021,0.03729947283864021,0.04912615194916725,2.0982303619384766,0.8527199029922485,0.08574356883764267,0.04283277317881584,4.434165748534724e-05,0.031669966876506805,0.125,0.75,64.69500732421875,1.2755786180496216,0.9481694976274466,,,,0.018837478011846542,0.003927134443074465,0.005600454285740852
545,hybrid,0.15827342867851257,0.027605170384049416,0.027605170384049416,0.022374385967850685,2.042311668395996,0.33192968368530273,0.06311406940221786,0.013097703456878662,2.8024816856486723e-05,0.006600001826882362,0.25,0.875,36.36875915527344,0.8854398727416992,0.9485050179635142,,,,0.048533692955970764,0.002925832523033023,0.008456744253635406
546,hybrid,0.1695653349161148,0.02473628520965576,0.02473628520965576,0.045845113694667816,1.841639518737793,0.5740653276443481,0.0888335332274437,0.019556930288672447,4.863108551944606e-05,0.036847446113824844,0.5,0.875,71.64215087890625,0.8311489224433899,0.9488384233759848,,,,0.12508636713027954,0.011153035797178745,0.009897645562887192
547,hybrid,0.17130614817142487,0.03339579701423645,0.03339579701423645,0.03831687942147255,1.7128548622131348,0.634229302406311,0.07312899827957153,0.06476420909166336,4.475094101508148e-05,0.018323827534914017,0.375,0.875,50.891571044921875,0.5672386884689331,0.949169726459703,,,,0.044748321175575256,0.005417053587734699,0.009352713823318481
548,hybrid,0.1817546784877777,0.04138452187180519,0.04138452187180519,0.04561789333820343,1.8502835035324097,0.4533012807369232,0.07316242158412933,0.1640419363975525,5.98125479882583e-05,0.009329322725534439,0.25,0.75,43.62495422363281,1.1066839694976807,0.9494989397440265,,,,0.043057434260845184,0.004045489709824324,0.00812344066798687
549,hybrid,0.19114293158054352,0.04463353008031845,0.04463353008031845,0.026615479961037636,1.9969429969787598,0.6458944082260132,0.08800539374351501,0.017178649082779884,4.51615997008048e-05,0.007513680495321751,0.25,0.75,38.18415832519531,1.4951057434082031,0.9498260756930406,,,,0.042621176689863205,0.008512710221111774,0.004709110129624605
550,hybrid,0.1710791140794754,0.03301021456718445,0.03301021456718445,0.031109213829040527,1.953772783279419,0.4636495113372803,0.07448655366897583,0.0889737606048584,4.338420330896042e-05,0.00813247635960579,0.125,0.875,42.58876419067383,1.3096399307250977,0.9501511467057719,267.3457336425781,0.1111111111111111,0.2222222222222222,0.021059662103652954,0.0034076485317200422,0.003638309193775058
551,hybrid,0.1961803287267685,0.040023017674684525,0.040023017674684525,0.08411505818367004,1.799340844154358,0.45615360140800476,0.055056679993867874,0.07505686581134796,2.7393183700041845e-05,0.023649726063013077,0.375,1.0,56.841590881347656,1.0775047540664673,0.9504741651164099,,,,0.053694672882556915,0.006037869956344366,0.00967005081474781
552,hybrid,0.1665763556957245,0.025340359658002853,0.025340359658002853,0.040337394922971725,1.8193668127059937,0.5792210102081299,0.08540856838226318,0.02527601458132267,5.848942601005547e-05,0.030484812334179878,0.25,0.875,74.00276947021484,1.0718740224838257,0.950795143194521,,,,0.04826684296131134,0.004095849581062794,0.009148907847702503
553,hybrid,0.1761535108089447,0.025464128702878952,0.025464128702878952,0.06869091838598251,1.8178564310073853,0.4281269907951355,0.06321432441473007,0.33943209052085876,3.711731551447883e-05,0.017911367118358612,0.375,0.875,43.02133560180664,1.0545815229415894,0.9511140931452713,,,,0.035510603338479996,0.0033633620478212833,0.005945627577602863
554,hybrid,0.33127325773239136,0.12436235696077347,0.12436235696077347,0.12668859958648682,1.7758567333221436,1.0597736835479736,0.056394174695014954,0.1202472671866417,8.475415233988315e-05,0.0178400669246912,0.375,0.625,46.966773986816406,1.7935420274734497,0.9514310271096438,,,,0.013765941374003887,0.0031222589313983917,0.0020836389157921076
555,hybrid,0.18101109564304352,0.022248368710279465,0.022248368710279465,0.026574725285172462,2.3069376945495605,0.5779860615730286,0.09642641246318817,0.024299565702676773,3.693229518830776e-05,0.021543430164456367,0.125,0.875,47.10835647583008,0.8648572564125061,0.9517459571646616,,,,0.04222753643989563,0.005767499096691608,0.006811580155044794
556,hybrid,0.18828056752681732,0.022472407668828964,0.022472407668828964,0.07763375341892242,2.1424379348754883,0.3725214898586273,0.07219311594963074,0.049206096678972244,3.1777268304722384e-05,0.02899995818734169,0.125,1.0,55.68070983886719,1.0665184259414673,0.9520588953236093,,,,0.01335551030933857,0.0026052258908748627,0.003466265741735697
557,hybrid,0.16245757043361664,0.014474268071353436,0.014474268071353436,0.04303217679262161,1.8349688053131104,0.6652172207832336,0.08531222492456436,0.058026138693094254,3.1034920539241284e-05,0.024199536070227623,0.25,0.625,61.41122055053711,0.8195988535881042,0.9523698535362557,,,,0.038555897772312164,0.006307979580014944,0.00626207422465086
558,hybrid,0.18018901348114014,0.018371589481830597,0.018371589481830597,0.032211802899837494,2.209287166595459,0.6776867508888245,0.07220448553562164,0.06294146925210953,2.740739546425175e-05,0.01110820285975933,0.25,0.625,38.541160583496094,0.8196858763694763,0.9526788436890776,,,,0.04049726948142052,0.003733409335836768,0.00702399667352438
559,hybrid,0.25404447317123413,0.096095971763134,0.096095971763134,0.098592609167099,1.7552969455718994,0.3959444761276245,0.08720420300960541,0.020923813804984093,6.120816397015005e-05,0.008201532997190952,0.25,1.0,32.665802001953125,2.094074010848999,0.9529858776054851,,,,0.027355287224054337,0.0037163894157856703,0.004989997949451208
560,hybrid,0.24165165424346924,0.05869477614760399,0.05869477614760399,0.08038678765296936,1.9009675979614258,0.9245460033416748,0.07521615922451019,0.07228787243366241,6.703550752718002e-05,0.012067683041095734,0.125,0.75,30.23525619506836,1.978829026222229,0.9532909670460459,,,,0.026813197880983353,0.0019547068513929844,0.0074860211461782455
